id,name,sku,upc,url_key,image,description,special_price,regular_price,tier_prices,min price,categories,status
49849,Brown Felt Pads,CH526,008311304671,brown-felt-pads,"https://www.koleimports.com/media/catalog/product/C/H/CH526.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230",,,0.52,"0.43,0.39",0.39,"Closeouts, Crafts, Painting",IN_STOCK
48691,Art-C 16 Piece Black and Gold Nature Stickers,CH403,760899255621,art-c-16-piece-black-and-gold-nature-stickers,"https://www.koleimports.com/media/catalog/product/C/H/CH403.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Art-C 16 Piece Black and Gold Nature Stickers,",,0.47,"0.39,0.35",0.35,"Closeouts, Crafts, Specials, Craft Stickers",IN_STOCK
58217,10 Inch x 13 Inch Plastic Canvas Sheet in Green,CH653,735852945284,10-inch-x-13-inch-plastic-canvas-sheet-in-green-ch653,"https://www.koleimports.com/media/catalog/product/C/H/CH653.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","The possibilities are endless with this green piece of plastic canvas! You can use it to craft tissue boxes, ornaments, coasters, table mats, and more! More importantly, they can be used for sewing designs that can be hung up as decoration or given away as Christmas gifts! The plastic canvas measures 10"" x 13"", and comes packaged with a small hanging tag attached.,10 Inch x 13 Inch Plastic Canvas Sheet in Green,",,0.78,"0.65,0.59",0.59,"Closeouts, Crafts, Craft Embellishments, Specials",IN_STOCK
5601,Sew-On Topaz Rhinestones,CN001,717968223647,sew-on-topaz-rhinestones,"https://www.koleimports.com/media/catalog/product/C/N/CN001.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","For uniforms or costumes, nothing beats the shine of rhinestones. These topaz-colored rhinestones have holes through the silver housing which make for easy sewing. Package includes 12  1/8"" rhinestones.",0.12,0.34,"0.28,0.25",0.12,"Closeouts, Crafts, Rhinestones, Specials, Clearance Sale, Blowout Specials",IN_STOCK
48644,Art-C Clear Glitter Waterbrush,CH356,760899288889,art-c-clear-glitter-waterbrush,"https://www.koleimports.com/media/catalog/product/C/H/CH356.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Art-C Clear Glitter Waterbrush,",,0.6,"0.5,0.45",0.45,"Closeouts, Crafts, Craft Tools, Specials",IN_STOCK
5184,Chenille Craft Stems,CC446,731015160570,chenille-craft-stems-242,"https://www.koleimports.com/media/catalog/product/C/C/CC446.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","A great multi-purpose craft item, these Chenille Craft Stems can be used to make decorations, accessorize boxes or scrapbooks and embellish cards.  There are 15 chenille stems per package. Color combinations include: green/blue, burgundy/yellow, red/green, red/white and blue/white. There are 3 of each color per package. Stems are approximately 11 3/4"" long.  Comes packaged in a poly bag with a header card. ,Chenille Craft Stems,Limpia Pipas",,0.81,"0.67,0.61",0.61,"Closeouts, Crafts, Craft Pipe Cleaners, Specials",IN_STOCK
7806,Artist Brushes Set,GG096,731015008889,artist-brushes-set,"https://www.koleimports.com/media/catalog/product/G/G/GG096.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for painting and decorating, this 5-piece Artist Brushes Set features an assortment of brushes with high quality wood handles and pig hair bristles. Brushes are numbered 1,2,3,4 and 5, and come in assorted sizes: brush 1: 11 1/16"", brush 2: 11 1/16"", brush 3: 11 3/8"", brush 4: 11 1/2"" and brush 5: 12"". Comes packaged in a poly bag with a header card.,Artist Brushes Set,Pinceles Grande 5Pzas",,1.47,"1.22,1.11",1.11,"Crafts, Painting",IN_STOCK
5026,Crafting Felt Letters,CC151,731015075126,crafting-felt-letters,"https://www.koleimports.com/media/catalog/product/C/C/CC151-1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for a variety of projects, felt letters look great on bulletin boards, memory books and can even be used to help kids learn the alphabet. There are 2 of each letter for a total of 52 felt shapes. Color assortment includes: purple, pink, orange and green. Not for children under 3. Each letter measures approximately 1 3/4"" tall and can be up to 2"" wide. Comes packaged in a poly bag with a header card.,Crafting Felt Letters,Letras Recortadas De Fieltro",,0.73,"0.61,0.55",0.55,"Closeouts, Crafts, Felt Shapes, Specials, Collections, Arts & Craft Essentials",IN_STOCK
56614,56pc Black Googly Eyes,CH555,740512752232,56pc-black-googly-eyes-ch555,"https://www.koleimports.com/media/catalog/product/C/H/CH555.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","These 56 Black Googly Eyes will definitely come in handy during the spooky season! Use them as eyes on paper mache people, as a sinister topping to a Halloween decoration, or even use them to create fun happy faces on gift cards. They are flat back, round-shaped, traditional black and white googly eyes. They measure approximately 20mm, and 56 of them come packaged in a hanging polybag.,56pc Black Googly Eyes,",,0.78,"0.65,0.59",0.59,"Closeouts, Crafts, Do-it-yourself Craft Kits, Specials",IN_STOCK
27377,'Dear Santa' Rhinestone Iron-On Transfer,CG216,673807947962,dear-santa-rhinestone-iron-on-transfer,"https://www.koleimports.com/media/catalog/product/C/G/CG216.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Make your own customized bling t-shirts by embellishing fabrics with this fun 'Dear Santa' Rhinestone Iron-On Transfer. Perfect for the holidays. Simply peel, stick and iron onto desired fabric for a dazzling look. Complete instructions enclosed. Measures approximately 5.5"" x 2.5"". Comes packaged in a poly bag with a header card. Package measures approximately 7.5"" x 2.75"".",,0.47,"0.39,0.35",0.35,"Closeouts, Crafts, Craft Embellishments, Specials",IN_STOCK
48695,Momenta 9 Piece Happiness Stickers with Gems,CH406,760899311600,momenta-9-piece-happiness-stickers-with-gems,"https://www.koleimports.com/media/catalog/product/C/H/CH406.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Share your happiness with the Happiness Stickers with Gems from Momenta. Stick them throughout your house as positive affirmations or perfect little reasons to smile. There are 16 adorable phrase stickers included in the package with the words ""happiness,"" ""love,"" ""hope,"" ""laugh"" and more, written in a beautiful black bold calligraphy print and bedazzled with sparkly gems!,Momenta 9 Piece Happiness Stickers with Gems,",,0.47,"0.39,0.35",0.35,"Closeouts, Crafts, Specials, Craft Stickers",IN_STOCK
34206,Letter S Peel & Stick Mirror Wall Decor,CH180,028444855994,letter-s-peel-stick-mirror-wall-decor,"https://www.koleimports.com/media/catalog/product/C/H/CH180.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Personalize your space with this Letter S Peel & Stick Mirror Wall Decor featuring the letter 'S' made out of a cutout plastic mirror with a black foam backing to make it pop in 3D. Easily adheres to walls. Measures approximately 5.125"" x 3.5"". Comes packaged in a poly bag with a header card.,Letter S Peel & Stick Mirror Wall Decor,",,0.47,"0.39,0.35",0.35,"Closeouts, Crafts, Craft Mirrors, Specials",IN_STOCK
49820,Create Your Own Pirate Suncatcher Kit,CH497,037015692289,create-your-own-pirate-suncatcher-kit,"https://www.koleimports.com/media/catalog/product/C/H/CH497.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230",,,2.32,"1.93,1.75",1.75,"Closeouts, Crafts, Painting, Specials",IN_STOCK
49594,Leisure Arts Kit Mini Maker Felt Flower WreathHoop,UC097,028906503906,leisure-arts-kit-mini-maker-felt-flower-wreathhoop,"https://www.koleimports.com/media/catalog/product/U/C/UC097.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Try to adopt the hobby of crocheting and sewing with this adorable Felt Flower WreathHoop Leisure Arts Kit! Perfect for something to keep you busy when bored at home, or to try to find a way to unwind and take your mind off anything other than sewing. The set comes with a hoop, felt, embroidery floss, needle, and a 32-page project book for ideas, making this set perfect for beginners! The kit makes 1-6"" flower wreaths and comes packaged in a 9.5"" x 9.5"" box. Comes with a hanger to hang up your masterpiece when you're done. ,Leisure Arts Kit Mini Maker Felt Flower WreathHoop,",,3.96,"3.3,3",3,"Closeouts, Crafts, Do-it-yourself Craft Kits, Specials",IN_STOCK
42140,Black Semi-Gloss No Drip Stencil Paint,CS012,760899270747,black-semi-gloss-no-drip-stencil-paint,"https://www.koleimports.com/media/catalog/product/C/S/CS012.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Great for all surfaces, this Black Semi-Gloss No Drip Stencil Paint features full coverage acrylic paint in a small, easy to use jar.  Non toxic.  Jar contains .84 oz.  Comes packaged with a hanging panel. ,Black Semi-Gloss No Drip Stencil Paint,",,0.65,"0.54,0.49",0.49,"Closeouts, Crafts, Painting, Specials",IN_STOCK
48686,Momenta Silver Glitter Stickers with 29 Wedding Images,CH398,760899992007,momenta-silver-glitter-stickers-with-29-wedding-images,"https://www.koleimports.com/media/catalog/product/C/H/CH398.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","These Momenta Silver Glitter Wedding Image Stickers are a must-have addition to your congratulatory gift to a friend who's getting married, or even for decoration at a wedding! They're even for use as innocent bachelor and bachelorette party decorations. Comes with 29 Wedding black, silver, and white wedding stickers consisting of images such as; two rings attached, a wedding cake, a bouquet, etc.,Momenta Silver Glitter Stickers with 29 Wedding Images,",,0.47,"0.39,0.35",0.35,"Closeouts, Crafts, Specials, Craft Stickers",IN_STOCK
48694,Momenta Gold Stickers with 30 Assorted Phrases,CH405,760899286243,momenta-gold-stickers-with-30-assorted-phrases,"https://www.koleimports.com/media/catalog/product/C/H/CH405.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Momenta Gold Stickers with 30 Assorted Phrases,",,0.47,"0.39,0.35",0.35,"Closeouts, Crafts, Specials, Craft Stickers",IN_STOCK
38749,Mini Metal Craft Bucket with Ribbon,HH321,731015251131,mini-metal-craft-bucket-with-ribbon,"https://www.koleimports.com/media/catalog/product/H/H/HH321_1.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Perfect for making unique gifts, holding craft items and more, this Mini Metal Craft Bucket features a small metal bucket in a solid color with a matching ribbon laced through the top and a folding handle. Bucket measures approximately 4.125"" tall x 4"" in diameter with a 2.75"" drop handle. Comes in assorted colors: lime green, red, pink and blue. Comes packaged with a hang tag.,Mini Metal Craft Bucket with Ribbon,",,1.39,"1.16,1.05",1.05,"Crafts, Craft Containers & Organizers",IN_STOCK
39000,Multi-Colored Foam Craft Beads,AC018,731015251964,multi-colored-foam-craft-beads,"https://www.koleimports.com/media/catalog/product/A/C/AC018.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","Make your own homemade slime with these Multi-Colored Foam Craft Beads featuring mini colorful beads made of soft foam. Mix them in to slime mixes for extra fun. Beads are also great for filling vases, pillows and dolls and general craft use. Beads measure approximately 2.5 to 3.5 mm. For ages 3 and up. Comes packaged in a poly bag with a header card.,Multi-Colored Foam Craft Beads,",,1.08,"0.9,0.82",0.82,"Crafts, Foam Shapes",IN_STOCK
48656,Momenta 63 Piece Glitter Stickers with Canada Phrases,CH368,760899189070,momenta-63-piece-glitter-stickers-with-canada-phrases,"https://www.koleimports.com/media/catalog/product/C/H/CH368.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","This letter-by-letter sticker panel by Momenta features 63 individual stickers that piece together to form Canada phrases! Features signature Canada words perfect for vacation scrapbooking, journaling, simple decor, and more such as ""EH!,"" ""NORTH,"" ""Sky,"" ""ADVENTURE,"" and ""SCENIC."" The stickers come attached to a panel card which is packaged inside a hanging polybag. The stickers feature red, brown, blue, and green colors.,Momenta 63 Piece Glitter Stickers with Canada Phrases,",,0.46,"0.39,0.35",0.35,"Closeouts, Crafts, Specials, Craft Stickers",IN_STOCK
57992,4 Piece Jumbo Chenille Stems in Assorted Colors,CH610,735852938576,4-piece-jumbo-chenille-stems-in-assorted-colors-ch610,"https://www.koleimports.com/media/catalog/product/C/H/CH610.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","These 'pipe cleaners,' furry bendable sticks, or chenille stems are perfect for attaching arts and crafts together, adding an adorable border to an item of your choice, or even for stylishly cleaning reusable straws in your home! In this pack comes ultra-fuzzy 4 sticks in purple, blue, red, and green. The packaging is a hanging poly bag.,4 Piece Jumbo Chenille Stems in Assorted Colors,",,0.65,"0.54,0.49",0.49,"Closeouts, Crafts, Do-it-yourself Craft Kits, Specials",IN_STOCK
57896,25 Piece Wavy Hot Pink Chenille Stems,CH579,735852934028,25-piece-wavy-hot-pink-chenille-stems-ch579,"https://www.koleimports.com/media/catalog/product/C/H/CH579.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","These 'pipe cleaners,' furry bendable sticks, or chenille stems are perfect for attaching arts and crafts together, adding an adorable border to an item of your choice, or even for stylishly cleaning reusable straws in your home! In this pack come 25 wavy and ultra-fuzzy sticks in the color hot pink. The packaging is a hanging poly bag. ,25 Piece Wavy Hot Pink Chenille Stems,",,0.65,"0.54,0.49",0.49,"Closeouts, Crafts, Do-it-yourself Craft Kits, Specials",IN_STOCK
57953,40 Piece 1.5 Inch White Foam Hearts,CH598,735852937302,40-piece-1-5-inch-white-foam-hearts-ch598,"https://www.koleimports.com/media/catalog/product/C/H/CH598.jpg?quality=80&bg-color=255,255,255&height=230&width=265&canvas=265:230","These foam hearts are the perfect addition to birthday, Christmas, Valentine's Day, and even Mother's or Father's Day gifts! Simply stick them onto or insert them into a gift bag or wrapped present and voila -- a beautiful and sleek decoration to top off your appreciation to someone. You can even write a special word or message on them! The forty white voluminous hearts comes packaged together and measure approximately 1.5 inches each.,40 Piece 1.5 Inch White Foam Hearts,",,0.78,"0.65,0.59",0.59,"Closeouts, Crafts, Foam Shapes, Specials",IN_STOCK
